altitud,pendiente,orientacion,is_fire,date,geometry,t_max,u,v,specific_humidity,relative_humidity
77.373,10.12336,75.83766,False,1997-11-23 17:37:33,POINT (5.86392515461212 38.88543134296761),288.43408203125,7.856442928314209,-12.729026794433594,0.005620233714580536,52.20903015136719
3.3842502,0.21600623,280.3338,False,2000-08-06 16:09:07,POINT (5.930174877934125 38.85387637172838),294.337890625,1.6342939138412476,-5.99946928024292,0.009442728012800217,60.418914794921875
498.78174,17.204649,243.41586,False,2002-06-09 05:47:39,POINT (5.912278446236668 38.81481942600357),291.21826171875,8.96412181854248,-3.908522367477417,0.007191427052021027,58.42520523071289
453.74426,40.739746,333.88333,False,2007-09-25 06:58:25,POINT (5.908571651837395 38.81428120332249),294.803955078125,2.8647470474243164,-5.750219345092773,0.010107133537530899,63.689205169677734
81.91,23.546759,232.92032,False,1998-12-27 07:28:58,POINT (5.884280540654681 38.87429918958876),285.032958984375,0.872378408908844,3.7825381755828857,0.005646597594022751,65.03413391113281
462.85077,51.0977,173.72256,False,2012-07-11 16:39:35,POINT (5.9054517801437 38.7998541666593),297.908935546875,-2.409947395324707,-2.3145859241485596,0.015841051936149597,81.43856811523438
221.518,8.627239,293.43915,False,1993-07-07 13:48:54,POINT (5.935542005912828 38.83590356213843),294.701416015625,2.4981584548950195,-7.279682636260986,0.009124871343374252,61.850860595703125
533.78424,34.21252,15.7773285,False,2002-08-20 16:54:59,POINT (5.877836138193644 38.80166429578418),297.385986328125,-6.507979869842529,0.10252305120229721,0.013502378016710281,72.03083801269531
44.80225,6.3065934,65.5284,False,2019-09-01 13:26:01,POINT (5.88084357723143 38.88478961324146),298.61767578125,1.1315635442733765,-4.034297466278076,0.014187142252922058,69.85548400878906
28.67075,2.4591005,116.6042,False,1998-05-04 17:58:07,POINT (5.891797938623186 38.8607346125581),288.857421875,8.697007179260254,-3.4154224395751953,0.0071302358992397785,66.90628051757812
98.21975,15.192118,185.87001,False,1995-08-02 06:15:01,POINT (5.854926559951602 38.84781337866551),298.356201171875,-5.329599857330322,-1.3606942892074585,0.014631170779466629,73.09042358398438
574.162,48.83201,259.59613,True,2015-05-14 00:00:00,POINT (5.852265300097471 38.81868861120271),300.26123046875,4.381554126739502,6.3590312004089355,0.005186256021261215,27.383316040039062
23.68925,28.494154,171.76007,True,1995-04-21 00:00:00,POINT (5.914346487844351 38.88382244783222),288.885498046875,3.2238609790802,0.33398595452308655,0.00743454322218895,80.10365295410156
79.352,1.0027084,332.49323,False,2014-06-28 09:03:23,POINT (5.948020401413337 38.8159042659718),297.40625,-8.51708698272705,5.842257022857666,0.010628338903188705,58.6993408203125
57.437,2.7895017,356.9569,False,1994-12-13 04:21:58,POINT (5.8713222767421 38.88020443416694),287.534423828125,3.5074875354766846,-0.07724680751562119,0.007892392575740814,77.73970031738281
213.94626,57.304657,66.23187,False,2009-07-29 06:18:40,POINT (5.91661640428921 38.82376528431198),296.999267578125,-0.486370712518692,-1.9338077306747437,0.01392882689833641,75.24264526367188
55.848,2.1673481,83.42461,False,2012-10-24 12:04:17,POINT (5.870080554803621 38.85221655795335),292.715576171875,2.4404070377349854,-4.8306732177734375,0.010045107454061508,71.1748046875
123.135254,31.131798,314.0711,False,2003-11-01 12:12:58,POINT (5.949821887502809 38.84279580396547),292.106689453125,9.38263988494873,2.035032033920288,0.008228398859500885,70.03407287597656
72.741745,6.093449,354.2845,False,1998-06-07 19:08:23,POINT (5.865731201321591 38.84862967994513),293.263427734375,4.2812652587890625,-1.6765823364257812,0.011880956590175629,82.11552429199219
240.20074,56.79943,254.30392,False,2018-11-29 08:01:12,POINT (5.886772735419435 38.82766035943875),287.906005859375,1.1713958978652954,2.043499231338501,0.007369380444288254,72.16136169433594
1.2745,0.22816178,118.10924,False,2003-04-14 15:57:39,POINT (5.941565218310283 38.88003128706665),288.105712890625,-12.609176635742188,5.104281902313232,0.007680125534534454,76.37530517578125
1.63975,1.2414414,262.6532,False,2019-12-01 02:41:39,POINT (5.940345024738759 38.88537735424246),290.361083984375,0.7531006336212158,5.849015712738037,0.008748512715101242,74.47434997558594
90.90625,19.29055,17.56369,False,2016-01-02 07:58:29,POINT (5.918154048926674 38.83039359036347),289.285888671875,8.054732322692871,1.4313082695007324,0.006694164592772722,67.93313598632812
1.263,0.43420535,130.91428,False,2019-07-12 03:50:51,POINT (5.934261805033006 38.8762061737524),299.742919921875,1.9213155508041382,-1.476926326751709,0.0096612349152565,44.62717056274414
545.07,24.418299,266.4001,True,2015-05-14 00:00:00,POINT (5.88007949397096 38.80305044792956),300.427734375,4.309656143188477,6.391471862792969,0.0051257312297821045,26.838821411132812
127.647,53.938522,20.716057,False,1998-07-04 08:41:58,POINT (5.866103381176475 38.88226970791046),295.31103515625,-0.7793521881103516,-5.6185078620910645,0.010806381702423096,65.80014038085938
1.69525,0.9700518,37.460556,False,2002-05-03 06:14:31,POINT (5.956566574647572 38.88046292639685),289.47998046875,4.845088481903076,0.17018741369247437,0.006654064636677504,69.14564514160156
40.7285,5.3985243,349.98584,False,2009-01-07 12:18:34,POINT (5.906141710328261 38.84371145899608),283.7255859375,4.10927152633667,-1.7835410833358765,0.0047452934086322784,63.06788635253906
44.05075,7.2232084,17.337547,False,1998-07-22 03:09:10,POINT (5.876907164476199 38.88578765063875),296.053955078125,2.96467661857605,-3.2544400691986084,0.013328418135643005,76.140869140625
434.14648,47.383698,131.50002,False,2017-12-27 15:50:46,POINT (5.909465478991987 38.80088035546877),288.862548828125,14.294766426086426,-0.45843759179115295,0.004318017512559891,44.020050048828125
441.60126,79.83136,343.09683,True,2015-05-14 00:00:00,POINT (5.869613809676612 38.80907405226739),300.36376953125,4.336994171142578,6.3790411949157715,0.005148693919181824,27.047182083129883
63.82725,13.519728,337.15002,False,2018-01-23 14:47:35,POINT (5.871374449673913 38.84858106819274),288.10498046875,5.2978901863098145,-8.618661880493164,0.006189554929733276,58.44221496582031
2.33675,0.7794782,328.64233,False,1994-02-12 06:59:27,POINT (5.92097891217992 38.86987275887189),285.164306640625,4.69105339050293,-4.341169834136963,0.006297331303358078,76.33737182617188
93.82625,1.9078648,22.272835,False,2006-12-19 16:52:28,POINT (5.941864735608385 38.80763607233285),285.280029296875,4.145565509796143,-8.707762718200684,0.0049688927829265594,56.59379577636719
7.67525,1.6613725,75.890526,False,2010-07-07 10:24:12,POINT (5.910910560977173 38.85895311065769),296.156005859375,3.285783052444458,-5.480686664581299,0.010887529700994492,62.36406326293945
2.77025,0.77935,47.34004,False,2019-01-10 05:51:01,POINT (5.912574269716913 38.87147925069414),282.507080078125,1.2231131792068481,-10.843718528747559,0.004163842648267746,57.81536865234375
73.34775,20.918884,280.84048,False,2019-07-13 02:54:51,POINT (5.860186420645442 38.87412648929268),299.49755859375,-1.0416419506072998,-3.4372456073760986,0.010165471583604813,47.06077575683594
90.422,29.709457,208.34953,False,2012-09-18 04:48:14,POINT (5.922365831395386 38.83902703057635),295.5087890625,-4.048515796661377,1.8350883722305298,0.012689322233200073,74.79795837402344
173.01775,52.78088,323.33356,False,1996-05-13 22:31:09,POINT (5.906533783606906 38.82221495228226),287.635498046875,4.901163578033447,-6.551733493804932,0.006417602300643921,62.93821716308594
143.60199,69.77788,359.22092,False,2017-11-09 05:01:17,POINT (5.902308212734793 38.82592374477759),290.3330078125,-1.7008415460586548,-7.192391872406006,0.00627472996711731,52.73994064331055
62.77825,21.58155,192.5532,False,2000-04-07 06:16:53,POINT (5.87004362670918 38.84843361942475),285.225830078125,-3.2899341583251953,-2.8528363704681396,0.004722874611616135,58.96006774902344
1.012,1.0119834,245.98361,False,2012-11-24 14:46:31,POINT (5.93439352759596 38.86120282975846),290.07763671875,-3.8023455142974854,5.697055816650391,0.008693687617778778,75.72886657714844
497.1025,18.521711,170.71057,False,1999-04-01 15:45:52,POINT (5.875225931940768 38.80546742682903),287.156494140625,-6.0692458152771,2.397714376449585,0.006593585014343262,66.41552734375
67.08725,3.0285907,337.87775,False,2007-05-10 21:26:58,POINT (5.875174782081023 38.84425320453079),294.923583984375,4.100691318511963,0.09088990837335587,0.004768803715705872,29.380464553833008
1.0865,1.3030415,40.175045,False,2003-10-30 13:58:40,POINT (5.931127764000264 38.8728615157731),292.061279296875,9.862338066101074,-1.944612979888916,0.006641115993261337,50.7584228515625
216.41725,20.537064,60.988976,False,2004-08-30 08:11:12,POINT (5.859293126609264 38.88058992084762),296.63671875,-2.21802020072937,-1.9319013357162476,0.012937929481267929,73.71736145019531
393.43076,68.86124,34.97881,False,2015-05-13 15:16:35,POINT (5.91729703805522 38.81082019397516),295.3154296875,-1.7065991163253784,4.503528118133545,0.00494803860783577,29.664949417114258
127.22125,6.323135,155.4462,False,2008-02-18 01:59:56,POINT (5.945319045397272 38.8439455661427),284.242919921875,-8.621113777160645,6.565046787261963,0.0045692212879657745,64.10704040527344
1.1389999,2.2150455,137.3098,False,2014-06-29 17:41:15,POINT (5.941535529449236 38.87651852374903),297.67529296875,3.6377735137939453,-3.599557876586914,0.009760662913322449,62.567718505859375
380.2635,14.049763,24.6139,True,2015-05-14 00:00:00,POINT (5.885554116308824 38.82030297732901),300.2744140625,4.336923122406006,6.3658833503723145,0.005140826106071472,27.237958908081055
95.79525,42.5896,181.82584,False,1999-04-03 12:36:58,POINT (5.942882730581949 38.81837626093528),288.825927734375,5.766819000244141,-9.496052742004395,0.0067367032170295715,63.73609924316406
298.09875,45.13197,138.53458,False,2006-08-05 02:40:42,POINT (5.926828850641786 38.82706825435988),297.413818359375,5.077188014984131,-8.077816009521484,0.009584181010723114,51.55644226074219
602.81525,43.89317,37.2936,True,2015-05-14 00:00:00,POINT (5.84615713617441 38.81712593921136),300.270263671875,4.3871636390686035,6.359757900238037,0.005192913115024567,27.37847900390625
18.91775,11.607857,104.28911,False,1998-10-01 21:22:45,POINT (5.901524556467841 38.88031315797766),295.605224609375,9.85741901397705,1.7059015035629272,0.0068313367664813995,43.281494140625
0.5675,0.92972136,39.489983,False,2008-03-30 01:58:42,POINT (5.950070004165149 38.85715892278196),287.6904296875,-5.913745880126953,4.175008296966553,0.005264930427074432,58.96292495727539
523.3712,44.08649,50.605556,True,2015-05-14 00:00:00,POINT (5.853911928354165 38.82243223956295),300.228271484375,4.386806488037109,6.353613376617432,0.0051888711750507355,27.467315673828125
93.094,1.9374249,57.73058,False,2000-08-15 11:59:33,POINT (5.939660427545675 38.811430371133),297.369384765625,2.120187282562256,-3.4368972778320312,0.01387891173362732,74.08708190917969
79.033005,7.241144,25.764282,False,2014-02-24 15:22:47,POINT (5.911246742744976 38.83047598389099),285.72998046875,-7.119335174560547,4.140890121459961,0.005524106323719025,65.05232238769531
43.1885,3.1966975,16.025414,False,1993-03-10 03:07:02,POINT (5.88075391765229 38.85118780866097),282.99755859375,-4.119919300079346,0.7287796139717102,0.00440056249499321,59.04046630859375
62.3165,7.7582283,23.275162,False,2016-03-26 11:22:47,POINT (5.876309814079031 38.84526129064329),286.1474609375,2.0626020431518555,-0.9284265637397766,0.006615709513425827,72.78094482421875
53.27025,9.7409935,4.8843307,False,1999-09-24 16:54:01,POINT (5.882270615292924 38.87732186018523),296.962158203125,-0.9371477961540222,1.7005687952041626,0.016614124178886414,90.98570251464844
19.72675,5.470176,48.056744,False,2015-03-26 07:14:15,POINT (5.896837254769629 38.85997899020339),285.16162109375,4.523045063018799,-11.128662109375,0.00447368249297142,53.750457763671875
216.54625,26.26273,125.44771,False,2017-10-05 03:54:54,POINT (5.927910195691805 38.8070859826525),294.205322265625,3.3254497051239014,-2.9090795516967773,0.010963603854179382,74.31417846679688
148.50775,75.46532,78.7854,False,2018-09-19 12:42:42,POINT (5.869527575750443 38.86997817556131),296.836669921875,0.5366516709327698,-4.0319976806640625,0.013689376413822174,75.78913879394531
418.71024,24.080069,71.86035,True,2015-05-14 00:00:00,POINT (5.89587405944203 38.8106778973927),300.37109375,4.302461624145508,6.383927822113037,0.00511329248547554,26.9407958984375
518.6918,28.307875,14.624405,True,2015-05-14 00:00:00,POINT (5.88106623205574 38.80325133166686),300.4267578125,4.308645248413086,6.391427993774414,0.005124591290950775,26.838361740112305
175.48125,83.23226,190.83646,False,1996-09-17 18:06:10,POINT (5.941581487881294 38.82872444080455),295.007568359375,1.7805641889572144,4.962801456451416,0.0109797902405262,67.02578735351562
50.221,2.702815,47.492733,False,2018-07-28 18:53:55,POINT (5.900168158025382 38.8384545786279),299.46484375,-2.124493360519409,0.8085250854492188,0.014516036957502365,67.17768859863281
439.329,38.911945,314.24503,True,2015-05-14 00:00:00,POINT (5.894803335839302 38.80840711616021),300.39111328125,4.299375057220459,6.387187957763672,0.005111806094646454,26.89019775390625
156.9805,32.1384,229.38478,False,1994-03-03 04:12:46,POINT (5.93683730217309 38.82118619337281),287.23095703125,1.9916757345199585,-5.818687915802002,0.0045440830290317535,45.14503479003906
384.712,103.699234,74.96214,False,2019-01-20 15:35:20,POINT (5.864934382157979 38.80292757372325),286.938232421875,1.2086888551712036,5.405542850494385,0.0044600144028663635,49.22856140136719
0.84375,0.048613947,261.87018,True,1997-03-11 00:00:00,POINT (5.939467916774325 38.85431834423176),286.026123046875,0.0754690170288086,-7.264720916748047,0.0050994157791137695,55.44314193725586
4.967,0.42202705,7.146057,False,2018-04-06 00:56:46,POINT (5.92840255483085 38.85139832289518),287.743896484375,-9.689925193786621,3.6739566326141357,0.00597769021987915,63.3976936340332
87.806,1.5908606,49.619553,False,2005-02-02 16:47:18,POINT (5.8603819998616 38.87038289811866),283.90966796875,0.4994617998600006,-11.175572395324707,0.003976237028837204,51.27557373046875
164.15726,38.545135,119.31987,False,2013-03-15 16:57:41,POINT (5.943910344770681 38.83353061568994),282.442138671875,10.79287052154541,-13.333102226257324,0.0027657262980937958,38.89448547363281
1.97825,0.57260126,196.81316,False,1999-06-21 19:15:37,POINT (5.927113674678166 38.86210638649465),293.803955078125,2.5338993072509766,-3.202510118484497,0.009723305702209473,65.06619262695312
74.67025,0.6340794,40.35902,False,2015-11-20 10:27:14,POINT (5.956946854389508 38.81734516477736),291.151611328125,9.728391647338867,-0.3897482454776764,0.009615816175937653,76.61392211914062
11.79775,2.4350731,346.09927,False,2018-12-11 02:30:28,POINT (5.926339290166275 38.84744104450398),287.484375,6.456549167633057,-4.614863872528076,0.006276220083236694,68.29264831542969
66.8265,12.183937,54.56242,False,2005-03-24 14:35:12,POINT (5.894336930722563 38.83526594852901),293.5888671875,4.0962724685668945,0.6487683057785034,0.007666110992431641,51.979461669921875
170.0375,54.63865,173.24481,False,2002-08-23 03:23:03,POINT (5.953588738956133 38.83499781605857),296.809326171875,-2.560462713241577,-2.0693976879119873,0.013037111610174179,73.10618591308594
524.39825,63.98185,159.22345,False,1997-05-15 14:52:49,POINT (5.913280957420849 38.80551500624038),291.101318359375,-6.631992816925049,3.5322067737579346,0.008567728102207184,66.73724365234375
155.01575,58.00948,171.07703,True,1993-10-02 00:00:00,POINT (5.869101447790502 38.85651998138014),295.104248046875,12.662457466125488,2.801914930343628,0.00729517312720418,47.0987548828125
155.01575,58.00948,171.07703,True,2015-01-01 00:00:00,POINT (5.869101447790502 38.85651998138014),283.51171875,-1.638670802116394,-8.19342041015625,0.0030403700657188892,49.045013427734375
80.8215,2.546744,35.047424,False,2000-03-04 02:26:21,POINT (5.879312640414501 38.83973671145267),284.72509765625,-0.1984577178955078,0.4219978153705597,0.00587020069360733,71.96551513671875
89.96275,20.026236,246.77791,False,2007-07-01 08:37:02,POINT (5.913536943395167 38.83014856668544),297.53271484375,-8.936192512512207,2.031841993331909,0.010325293987989426,56.27104187011719
75.2995,7.865071,342.71985,False,1998-05-21 03:27:57,POINT (5.874281450532063 38.87355491834959),290.754150390625,-4.691688060760498,-1.0056120157241821,0.008388321846723557,66.36920166015625
191.60776,15.919032,290.86566,False,1996-05-22 02:36:29,POINT (5.95441151822239 38.83957159672583),288.862548828125,0.3493083417415619,-4.002616882324219,0.007552329450845718,68.40165710449219
83.60575,62.543312,9.884468,False,1996-06-26 22:24:07,POINT (5.894483644501269 38.87012758364688),291.19873046875,2.940524101257324,-5.325489044189453,0.007606666535139084,58.88279724121094
57.753,25.350662,150.91997,False,2007-06-15 02:26:33,POINT (5.907592876724991 38.87790983034731),295.2080078125,8.100991249084473,3.032382011413574,0.011175461113452911,68.98458862304688
86.797,1.1848506,346.98297,False,2013-12-19 15:31:10,POINT (5.944396896471915 38.81320290719093),288.05078125,3.5510036945343018,5.5345635414123535,0.006589941680431366,67.51776123046875
39.5905,0.8579078,98.08507,False,2015-03-22 15:41:37,POINT (5.885095467376692 38.88162146065836),287.01123046875,-0.874312162399292,-1.5960994958877563,0.008348256349563599,87.24220275878906
74.935745,5.50094,129.80089,False,2014-12-24 06:00:13,POINT (5.954429103261665 38.8177242325809),285.391357421875,1.3611435890197754,0.14840346574783325,0.005564048886299133,63.24299621582031
71.717255,6.4270263,51.87173,False,2005-08-29 05:14:30,POINT (5.871336463665448 38.87340219501906),295.326904296875,-2.4675254821777344,-3.3682613372802734,0.01085783913731575,67.13406372070312
126.618256,77.88531,260.02063,False,2003-12-10 08:03:05,POINT (5.878816519180177 38.87312780135056),286.533935546875,-4.880529880523682,-3.975663423538208,0.004505883902311325,48.79612731933594
400.40726,56.449547,52.917366,False,2010-05-20 05:52:34,POINT (5.859081134755321 38.8077108137018),288.84814453125,3.4116477966308594,-8.943657875061035,0.006681941449642181,63.51875686645508
532.2915,25.461794,7.141197,True,2015-05-14 00:00:00,POINT (5.871928861955694 38.81653980551233),300.29736328125,4.348864555358887,6.367950439453125,0.005155298858880997,27.22015380859375
593.3535,82.19496,63.515053,False,1996-10-03 11:01:07,POINT (5.861618303045344 38.8006214545665),291.24365234375,1.6954423189163208,-9.722925186157227,0.007748100906610489,61.433563232421875
176.763,35.23123,225.85965,False,2001-07-14 08:02:47,POINT (5.926457966895953 38.81239272464201),297.68115234375,-2.615818500518799,1.3741477727890015,0.013894312083721161,78.31275939941406
487.96674,16.181873,17.021538,False,2008-06-03 01:14:09,POINT (5.910387954610268 38.81081246398858),291.381103515625,2.895855665206909,-1.5781060457229614,0.01036355271935463,81.84579467773438
55.412,19.95434,263.4101,False,2017-01-05 20:28:58,POINT (5.911778440338672 38.8364537774667),287.0400390625,5.950786113739014,-13.043468475341797,0.0037961576599627733,47.940673828125
22.2815,58.052002,145.84183,False,2016-10-09 15:21:32,POINT (5.918430955080795 38.8822338619138),294.810546875,-3.6942074298858643,-4.2059760093688965,0.009956873953342438,70.69866943359375
0.9455,0.2871115,190.2825,False,2018-04-03 21:25:38,POINT (5.929097987340725 38.87394852531763),292.03857421875,1.93651282787323,6.308681488037109,0.007082633674144745,53.502994537353516
489.22476,25.474106,39.754246,True,2015-05-14 00:00:00,POINT (5.889873530199245 38.80893466641576),300.382080078125,4.307549953460693,6.384971618652344,0.005119550973176956,26.930831909179688
113.0665,1.0336574,356.564,False,2005-05-23 07:18:33,POINT (5.930995491014714 38.79808954355307),291.641845703125,0.8746947646141052,-6.134531021118164,0.007017109543085098,62.49163818359375
56.22,8.940829,87.62416,False,1995-08-28 13:02:00,POINT (5.887277011977566 38.84440489869375),297.07373046875,1.1233497858047485,-5.542171001434326,0.00807032361626625,47.89385986328125
465.4555,29.204292,338.3976,True,2015-05-14 00:00:00,POINT (5.880200979103551 38.80606553109021),300.400146484375,4.315624713897705,6.386755466461182,0.005129564553499222,26.913284301757812
5.833,4.7648706,80.22011,False,2017-09-16 15:44:18,POINT (5.902698940094948 38.872355963474),293.7646484375,-4.352378845214844,-5.631145477294922,0.009399812668561935,65.36875915527344
53.2305,0.60072434,87.139046,False,2012-03-02 11:27:27,POINT (5.891020157617572 38.84296086888926),284.686767578125,-0.9932575225830078,1.2007570266723633,0.006101794540882111,72.66963195800781
103.547,31.455282,4.04821,False,1996-10-12 09:25:55,POINT (5.864109968184665 38.88285920454112),290.70947265625,-3.6755306720733643,-0.7886255383491516,0.009104542434215546,74.66741943359375
172.889,48.912643,140.30894,True,2006-03-05 00:00:00,POINT (5.846754589911572 38.85089593494173),288.588623046875,9.78990650177002,-0.21030648052692413,0.004472680389881134,68.18812561035156
28.489,73.61768,72.35388,False,2006-12-18 21:46:59,POINT (5.920679528323751 38.88366408736079),286.697021484375,2.3030149936676025,-6.464442729949951,0.005531724542379379,66.08821105957031
327.052,98.18835,196.90958,True,2015-05-14 00:00:00,POINT (5.853766375613546 38.833201806738),300.129638671875,4.408946514129639,6.3366379737854,0.005203381180763245,27.736282348632812
291.57,15.169475,84.879974,True,2005-02-14 00:00:00,POINT (5.937549454823518 38.82450163140814),287.407470703125,11.111035346984863,-15.277572631835938,0.0036429704632610083,54.67791748046875
45.0365,2.8883243,324.7073,False,2009-08-27 06:26:09,POINT (5.909850224522234 38.84001541635834),298.19384765625,-0.8394501805305481,-2.5611908435821533,0.015201568603515625,76.02352905273438
1.18175,1.8883449,14.882584,False,2007-11-11 05:52:55,POINT (5.955620997480167 38.86877520383498),289.505859375,7.411746978759766,-5.434973239898682,0.006557032465934753,66.18281555175781
207.411,75.10177,336.8194,True,2015-05-14 00:00:00,POINT (5.874474443057191 38.8297206508365),300.178955078125,4.372053623199463,6.347952365875244,0.00516916811466217,27.534212112426758
207.411,75.10177,336.8194,True,1993-10-04 00:00:00,POINT (5.874474443057191 38.8297206508365),294.432861328125,3.5830814838409424,-0.3089113235473633,0.007107362151145935,46.51898193359375
30.7545,1.9524778,24.792809,False,2016-09-28 07:00:48,POINT (5.891485259332636 38.85159810807122),294.37158203125,-6.19993257522583,-0.7055017948150635,0.01056564599275589,68.68150329589844
93.83375,0.70613223,335.36493,False,2010-04-02 17:17:45,POINT (5.944530689365354 38.80527154373355),286.001953125,0.19352400302886963,0.6078007221221924,0.0061494335532188416,68.79513549804688
82.89525,9.296958,145.44556,False,2002-09-12 11:09:14,POINT (5.858121489070582 38.8772401963768),295.297119140625,1.9353679418563843,-3.526474714279175,0.008991166949272156,55.00358581542969
0.93775,0.111119814,326.93585,False,1996-11-24 19:30:02,POINT (5.944543330245088 38.85725346070253),286.59033203125,0.5494990944862366,-6.991494655609131,0.005020745098590851,57.77384948730469
107.02825,9.731392,335.05774,False,2006-09-28 21:24:35,POINT (5.872377314052325 38.83342099230477),294.53173828125,2.6816482543945312,0.8220768570899963,0.010037805885076523,62.84669494628906
26.8795,19.042345,331.60043,False,1995-04-13 22:49:41,POINT (5.903677767018288 38.88224158757483),287.573486328125,1.7497705221176147,-0.28047531843185425,0.00647309422492981,66.0714111328125
246.5055,48.72764,314.9925,False,2001-06-13 19:52:01,POINT (5.950064513123903 38.83612298610856),292.039306640625,2.913496732711792,-4.1585259437561035,0.008549436926841736,67.38616943359375
317.08398,74.48266,335.15332,True,2015-05-14 00:00:00,POINT (5.896366658138161 38.81999015172609),300.286376953125,4.320720672607422,6.3694167137146,0.005124956369400024,27.169921875
80.29,1.4313167,113.6341,False,2002-11-10 07:03:50,POINT (5.95653556802224 38.80879698238783),291.7236328125,7.384240627288818,-2.080350637435913,0.008242595940828323,63.188507080078125
417.3575,22.101006,266.45496,True,2015-05-14 00:00:00,POINT (5.885853063357168 38.81344861752025),300.33740234375,4.322529315948486,6.376744747161865,0.005131293088197708,27.06561279296875
501.00073,25.450514,251.06404,True,2015-05-14 00:00:00,POINT (5.888108094256292 38.807987345681),300.38916015625,4.308151721954346,6.385967254638672,0.005120813846588135,26.917037963867188
42.623,30.144457,11.099228,False,2010-08-29 07:18:11,POINT (5.95488631103091 38.84964967912474),296.6689453125,2.7557315826416016,-7.7397918701171875,0.008569356054067612,50.879486083984375
24.2545,1.8023694,101.68415,False,2014-03-21 22:23:39,POINT (5.895664192461873 38.88500832778641),286.078857421875,-1.0866252183914185,-0.968741238117218,0.007826287299394608,85.07069396972656
1.6235,1.696482,220.338,False,2018-01-23 01:09:59,POINT (5.939106345831193 38.88329144913136),288.03857421875,5.571902751922607,-8.912046432495117,0.006111714988946915,58.91313171386719
18.008999,2.4474604,28.357944,False,2000-03-13 00:32:13,POINT (5.913477675521522 38.85127637586644),289.928466796875,-3.099595308303833,1.8870553970336914,0.0030580342281609774,24.791336059570312
226.25075,61.089172,8.151558,False,2001-02-18 06:44:04,POINT (5.862698575842282 38.86780352818156),283.982666015625,1.2531698942184448,-6.294933319091797,0.0045337192714214325,57.27061462402344
109.77175,9.469309,2.6137314,False,1998-01-28 00:42:54,POINT (5.84594220732813 38.84496967436286),286.56201171875,-7.132116794586182,4.049354553222656,0.0065706707537174225,69.63470458984375
46.7815,1.664764,59.79573,False,1995-08-25 05:50:16,POINT (5.875087867490937 38.8535347720433),296.97021484375,4.673468112945557,-8.081738471984863,0.010163173079490662,55.45753479003906
136.21225,12.728255,79.686,True,1993-09-12 00:00:00,POINT (5.891928651466181 38.87532611734112),296.5751953125,2.07145094871521,2.396881341934204,0.013071730732917786,73.02890014648438
193.698,26.068344,28.862968,False,2012-10-03 14:29:47,POINT (5.877480709473497 38.86572822247309),293.336181640625,-0.35859230160713196,1.3529176712036133,0.009812038391828537,66.60765075683594
94.3635,5.569138,16.898323,False,2011-03-26 19:57:56,POINT (5.902255328727039 38.82745661198905),285.66845703125,-0.46909618377685547,0.5073103308677673,0.00749025447294116,83.2410888671875
433.133,33.75168,188.81213,True,2015-05-14 00:00:00,POINT (5.844209321299394 38.81158768060428),300.3193359375,4.378690242767334,6.367910385131836,0.005188345909118652,27.251434326171875
166.19675,55.554825,328.55194,False,1993-12-16 12:25:11,POINT (5.850011436767492 38.85599673212188),287.619140625,12.849682807922363,0.6496258974075317,0.005782965570688248,56.23921203613281
347.5205,12.218469,26.134975,True,2015-05-14 00:00:00,POINT (5.870425604102193 38.82211743281866),300.2451171875,4.362392902374268,6.358762264251709,0.0051648542284965515,27.367431640625
347.5205,12.218469,26.134975,True,1993-10-04 00:00:00,POINT (5.870425604102193 38.82211743281866),294.429443359375,3.595212936401367,-0.3089350163936615,0.007102165371179581,46.426177978515625
3.05075,0.6987352,102.13418,False,2009-12-01 16:07:36,POINT (5.919592806379288 38.86697950606121),286.123779296875,7.05161714553833,-8.16632080078125,0.004015911370515823,42.99018859863281
193.18875,52.66333,178.9828,False,1994-03-06 01:41:42,POINT (5.931291071255092 38.81231650971318),285.62109375,-9.028070449829102,-0.6863069534301758,0.0063565075397491455,70.995849609375
36.4095,1.7149873,12.972267,False,1997-07-29 12:36:25,POINT (5.88749788428221 38.88259807762215),295.892822265625,-2.3005034923553467,0.19476325809955597,0.013596631586551666,82.22512817382812
78.69475,1.9989325,334.63696,False,1996-09-23 18:34:40,POINT (5.900669336168429 38.83236096557783),293.675537109375,5.194299697875977,-3.4814884662628174,0.00740465521812439,49.65766906738281
120.5405,39.920624,180.08694,False,1996-09-07 10:19:39,POINT (5.857499177990077 38.87896717586659),295.8916015625,3.628436803817749,-2.8907625675201416,0.008648134768009186,52.45222091674805
53.4705,0.2670322,144.52988,False,2010-04-12 01:50:36,POINT (5.873766199444012 38.88221636478314),287.57861328125,-2.0456905364990234,-2.8299484252929688,0.007038969546556473,69.51345825195312
172.6465,26.101528,210.07254,False,1995-06-06 13:37:25,POINT (5.943585496798658 38.83822351443926),290.775146484375,-3.317559003829956,-5.2613372802734375,0.0074802786111831665,59.99727249145508
529.46027,67.884636,184.63158,True,2000-08-27 00:00:00,POINT (5.861687754442316 38.81242183534766),297.885986328125,-1.157791256904602,-6.112048625946045,0.012480966746807098,67.43113708496094
93.2675,1.5719228,1.6465073,False,2003-12-25 17:55:30,POINT (5.942395298313308 38.80793801879744),283.648681640625,1.4122228622436523,-8.873858451843262,0.003653724677860737,47.66151428222656
188.81674,81.62744,347.51385,False,2003-12-07 21:43:42,POINT (5.896903481910125 38.8218687516805),288.78125,5.964054107666016,-1.1121374368667603,0.006485506892204285,63.49061584472656
